t,event,method,sid,success,reason,src,dst,L,bw,N,num_paths,latency_ms,cost_total,cost_bw,cost_cpu,emp_reli_pred,fail_idx,new_active,topo_size,sfc_len_group
346,place,bear_sfc,1205,0,no_candidates,21,37,3,0.17274668061587498,2,0,,,,,,,,,
349,place,bear_sfc,1206,0,no_candidates,4,9,4,0.16894377293117982,2,0,,,,,,,,,
351,place,bear_sfc,1207,0,no_candidates,33,2,4,0.20695813366750726,2,0,,,,,,,,,
360,place,bear_sfc,1208,0,no_candidates,25,36,3,0.20892199938335765,2,0,,,,,,,,,
363,place,bear_sfc,1209,0,no_candidates,34,3,3,0.20345543769398783,2,0,,,,,,,,,
366,place,bear_sfc,1210,0,no_candidates,1,34,5,0.22211352611655297,2,0,,,,,,,,,
372,place,bear_sfc,1211,0,no_candidates,3,15,3,0.1758350909452931,2,0,,,,,,,,,
380,place,bear_sfc,1212,0,no_candidates,20,16,3,0.13791155983136527,2,0,,,,,,,,,
388,place,bear_sfc,1213,0,no_candidates,29,35,3,0.1963949950750643,2,0,,,,,,,,,
394,place,bear_sfc,1214,0,no_candidates,25,11,4,0.145203923898638,2,0,,,,,,,,,
407,place,bear_sfc,1215,0,no_candidates,22,7,4,0.20158475245471397,2,0,,,,,,,,,
425,place,bear_sfc,1216,0,no_candidates,10,3,3,0.2240087499594235,2,0,,,,,,,,,
434,place,bear_sfc,1217,0,no_candidates,18,15,2,0.1922775118801091,2,0,,,,,,,,,
435,place,bear_sfc,1218,0,no_candidates,28,15,4,0.1738606836578536,2,0,,,,,,,,,
436,place,bear_sfc,1219,0,no_candidates,27,37,4,0.16596080144599695,2,0,,,,,,,,,
448,place,bear_sfc,1220,0,no_candidates,1,9,3,0.17903208359860004,2,0,,,,,,,,,
452,place,bear_sfc,1221,0,no_candidates,17,20,5,0.1401414809354641,2,0,,,,,,,,,
454,place,bear_sfc,1222,0,no_candidates,3,28,3,0.15689732068102497,2,0,,,,,,,,,
458,place,bear_sfc,1223,0,no_candidates,30,3,3,0.25963908590257145,2,0,,,,,,,,,
470,place,bear_sfc,1224,0,no_candidates,37,9,5,0.1769900968357866,2,0,,,,,,,,,
472,place,bear_sfc,1225,0,no_candidates,21,22,3,0.09907022233491024,2,0,,,,,,,,,
483,place,bear_sfc,1226,0,no_candidates,28,4,4,0.20850247961429882,2,0,,,,,,,,,
486,place,bear_sfc,1227,1,,10,17,3,0.16784711386714338,2,2,5.59814272748746,3.8392355693357167,0.839235569335717,3.0,0.998309437205605,,,,
487,place,bear_sfc,1228,0,no_candidates,31,38,3,0.16426238787259415,2,0,,,,,,,,,
487,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
488,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
489,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
490,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
491,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
492,place,bear_sfc,1229,0,no_candidates,21,20,5,0.17757782182474766,2,0,,,,,,,,,
492,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
493,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
494,place,bear_sfc,1230,0,no_candidates,21,7,3,0.16384802624233202,2,0,,,,,,,,,
494,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
495,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
496,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
497,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
498,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
499,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
500,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
501,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
502,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
503,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
504,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
505,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
506,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
507,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
508,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
509,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
510,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
511,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
512,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
513,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
514,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
515,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
516,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
517,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
518,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
519,place,bear_sfc,1231,0,no_candidates,29,35,5,0.15754508129574787,2,0,,,,,,,,,
519,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
520,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
521,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
522,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
523,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
524,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
525,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
526,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
527,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
528,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
529,place,bear_sfc,1232,0,no_candidates,24,37,3,0.18185921427879398,2,0,,,,,,,,,
529,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
530,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
531,place,bear_sfc,1233,0,no_candidates,11,12,3,0.16668773583093122,2,0,,,,,,,,,
531,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
532,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
533,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
534,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
535,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
536,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
537,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
538,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
539,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
540,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
541,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
542,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
543,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
544,place,bear_sfc,1234,0,no_candidates,9,21,2,0.15300954028927655,2,0,,,,,,,,,
544,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
545,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
546,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
547,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
548,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
549,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
550,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
551,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
552,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
553,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
554,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
555,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
556,place,bear_sfc,1235,0,no_candidates,3,25,4,0.21132756869783992,2,0,,,,,,,,,
556,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
557,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
558,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
559,place,bear_sfc,1236,0,no_candidates,10,25,3,0.2070292354122453,2,0,,,,,,,,,
559,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
560,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
561,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
562,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
563,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
564,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
565,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
566,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
567,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
568,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
569,place,bear_sfc,1237,0,no_candidates,29,33,5,0.17447481181933833,2,0,,,,,,,,,
569,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
570,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
571,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
572,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
573,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
574,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
575,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
576,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
577,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
578,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
579,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
580,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
581,place,bear_sfc,1238,0,no_candidates,20,27,3,0.20786424960753488,2,0,,,,,,,,,
581,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
582,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
583,place,bear_sfc,1239,0,no_candidates,14,24,5,0.18624271905886242,2,0,,,,,,,,,
583,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
584,place,bear_sfc,1240,0,no_candidates,22,7,3,0.13943013107596916,2,0,,,,,,,,,
584,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
585,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
586,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
587,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
588,place,bear_sfc,1241,0,no_candidates,7,1,5,0.18474414651006116,2,0,,,,,,,,,
588,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
589,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
590,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
591,place,bear_sfc,1242,0,no_candidates,21,25,4,0.1587536777162588,2,0,,,,,,,,,
591,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
592,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
593,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
594,place,bear_sfc,1243,0,no_candidates,14,24,4,0.21069765929916365,2,0,,,,,,,,,
594,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
595,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
596,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
597,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
598,place,bear_sfc,1244,0,no_candidates,0,38,5,0.15726026296940823,2,0,,,,,,,,,
598,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
599,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
600,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
601,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
602,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
603,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
604,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
605,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
606,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
607,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
608,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
609,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
610,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
611,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
612,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
613,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
614,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
615,place,bear_sfc,1245,0,no_candidates,30,9,4,0.20869959728873946,2,0,,,,,,,,,
615,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
616,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
617,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
618,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
619,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
620,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
621,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
622,place,bear_sfc,1246,0,no_candidates,23,13,4,0.1892917439467241,2,0,,,,,,,,,
622,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
623,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
624,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
625,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
626,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
627,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
628,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
629,place,bear_sfc,1247,0,no_candidates,7,8,3,0.20057255782262084,2,0,,,,,,,,,
629,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
630,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
631,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
632,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
633,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
634,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
635,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
636,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
637,place,bear_sfc,1248,0,no_candidates,29,9,2,0.18045614439117813,2,0,,,,,,,,,
637,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
638,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
639,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
640,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
641,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
642,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
643,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
644,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
645,place,bear_sfc,1249,0,no_candidates,8,6,5,0.19120726515496447,2,0,,,,,,,,,
645,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
646,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
647,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
648,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
649,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
650,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
651,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
652,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
653,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
654,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
655,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
656,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
657,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
658,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
659,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
660,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
661,place,bear_sfc,1250,0,no_candidates,11,24,4,0.13408464750030127,2,0,,,,,,,,,
661,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
662,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
663,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
664,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
665,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
666,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
667,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
668,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
669,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
670,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
671,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
672,failover,bear_sfc,1227,0,no_usable_backup,10,17,3,,2,,0.0,,,,,,,,
682,place,bear_sfc,1251,0,no_candidates,12,21,4,0.13226375764488876,2,0,,,,,,,,,
688,place,bear_sfc,1252,0,no_candidates,8,6,3,0.19846976101758232,2,0,,,,,,,,,
692,place,bear_sfc,1253,0,no_candidates,21,24,3,0.17739130818097515,2,0,,,,,,,,,
709,place,bear_sfc,1254,0,no_candidates,28,24,3,0.18979547613895104,2,0,,,,,,,,,
719,place,bear_sfc,1255,0,no_candidates,16,30,4,0.19967096098125553,2,0,,,,,,,,,
728,place,bear_sfc,1256,0,no_candidates,27,19,3,0.16816082079587827,2,0,,,,,,,,,
735,place,bear_sfc,1257,0,no_candidates,11,17,3,0.10703837804107559,2,0,,,,,,,,,
738,place,bear_sfc,1258,0,no_candidates,10,23,3,0.19554509318885097,2,0,,,,,,,,,
739,place,bear_sfc,1259,0,no_candidates,25,37,2,0.2354991874401237,2,0,,,,,,,,,
742,place,bear_sfc,1260,0,no_candidates,4,20,4,0.175222912516202,2,0,,,,,,,,,
745,place,bear_sfc,1261,0,no_candidates,2,33,3,0.2378708617927613,2,0,,,,,,,,,
747,place,bear_sfc,1262,0,no_candidates,38,35,4,0.12561855783745413,2,0,,,,,,,,,
752,place,bear_sfc,1263,0,no_candidates,10,21,3,0.18199378984967063,2,0,,,,,,,,,
767,place,bear_sfc,1264,0,no_candidates,35,33,3,0.19054708576895765,2,0,,,,,,,,,
768,place,bear_sfc,1265,0,no_candidates,7,16,2,0.19164147083105937,2,0,,,,,,,,,
773,place,bear_sfc,1266,0,no_candidates,8,28,2,0.18180840331624779,2,0,,,,,,,,,
776,place,bear_sfc,1267,0,no_candidates,29,18,3,0.12638979731949837,2,0,,,,,,,,,
779,place,bear_sfc,1268,0,no_candidates,7,11,3,0.16054525432379135,2,0,,,,,,,,,
784,place,bear_sfc,1269,0,no_candidates,17,1,4,0.22302885121856675,2,0,,,,,,,,,
785,place,bear_sfc,1270,0,no_candidates,5,19,3,0.17142884157992155,2,0,,,,,,,,,
789,place,bear_sfc,1271,0,no_candidates,15,29,4,0.1864240234046422,2,0,,,,,,,,,
797,place,bear_sfc,1272,0,no_candidates,14,32,5,0.21617504911564606,2,0,,,,,,,,,
798,place,bear_sfc,1273,0,no_candidates,6,24,4,0.18143559888334185,2,0,,,,,,,,,
799,place,bear_sfc,1274,0,no_candidates,24,37,2,0.2083227052442748,2,0,,,,,,,,,
824,place,bear_sfc,1275,0,no_candidates,10,26,3,0.2118861185106425,2,0,,,,,,,,,
828,place,bear_sfc,1276,0,no_candidates,2,12,3,0.2133981853769481,2,0,,,,,,,,,
829,place,bear_sfc,1277,0,no_candidates,16,26,3,0.16401555246442504,2,0,,,,,,,,,
834,place,bear_sfc,1278,0,no_candidates,11,18,5,0.1654960438712446,2,0,,,,,,,,,
836,place,bear_sfc,1279,0,no_candidates,38,39,3,0.18640669870194632,2,0,,,,,,,,,
847,place,bear_sfc,1280,0,no_candidates,10,11,3,0.1381937803854764,2,0,,,,,,,,,
852,place,bear_sfc,1281,0,no_candidates,24,31,4,0.18171861456016827,2,0,,,,,,,,,
856,place,bear_sfc,1282,0,no_candidates,16,5,4,0.16401589707902592,2,0,,,,,,,,,
868,place,bear_sfc,1283,0,no_candidates,6,38,4,0.19290270078524635,2,0,,,,,,,,,
874,place,bear_sfc,1284,0,no_candidates,30,4,2,0.18075748265237332,2,0,,,,,,,,,
885,place,bear_sfc,1285,0,no_candidates,21,13,3,0.1956816382549179,2,0,,,,,,,,,
887,place,bear_sfc,1286,0,no_candidates,1,23,4,0.13525082064210892,2,0,,,,,,,,,
897,place,bear_sfc,1287,0,no_candidates,21,14,2,0.15788789814622425,2,0,,,,,,,,,
899,place,bear_sfc,1288,0,no_candidates,2,35,3,0.22187204756841264,2,0,,,,,,,,,
901,place,bear_sfc,1289,0,no_candidates,22,7,2,0.16483707932847616,2,0,,,,,,,,,
902,place,bear_sfc,1290,0,no_candidates,5,2,2,0.1914598726032265,2,0,,,,,,,,,
906,place,bear_sfc,1291,0,no_candidates,18,22,3,0.20060833055108435,2,0,,,,,,,,,
925,place,bear_sfc,1292,0,no_candidates,13,38,3,0.20297384381309694,2,0,,,,,,,,,
926,place,bear_sfc,1293,0,no_candidates,11,39,4,0.19742947374766304,2,0,,,,,,,,,
932,place,bear_sfc,1294,0,no_candidates,21,32,4,0.1768370150458249,2,0,,,,,,,,,
937,place,bear_sfc,1295,0,no_candidates,26,18,5,0.17019650953836843,2,0,,,,,,,,,
940,place,bear_sfc,1296,0,no_candidates,16,30,3,0.22489413698535848,2,0,,,,,,,,,
956,place,bear_sfc,1297,0,no_candidates,23,12,3,0.20310382392970247,2,0,,,,,,,,,
957,place,bear_sfc,1298,0,no_candidates,14,35,3,0.1388999967842102,2,0,,,,,,,,,
963,place,bear_sfc,1299,0,no_candidates,37,12,4,0.21890897864168912,2,0,,,,,,,,,
970,place,bear_sfc,1300,0,no_candidates,28,10,4,0.13398768343450007,2,0,,,,,,,,,
972,place,bear_sfc,1301,0,no_candidates,5,14,2,0.17176326481482188,2,0,,,,,,,,,
973,place,bear_sfc,1302,0,no_candidates,17,29,5,0.1953712622806054,2,0,,,,,,,,,
984,place,bear_sfc,1303,0,no_candidates,23,39,2,0.21285582099040862,2,0,,,,,,,,,
999,place,bear_sfc,1304,0,no_candidates,33,7,4,0.15122700814206197,2,0,,,,,,,,,
1002,place,bear_sfc,1305,0,no_candidates,16,32,4,0.11167707922504046,2,0,,,,,,,,,
1005,place,bear_sfc,1306,0,no_candidates,30,34,5,0.19048061412761685,2,0,,,,,,,,,
