t,event,method,sid,success,reason,src,dst,L,bw,N,num_paths,latency_ms,cost_total,cost_bw,cost_cpu,emp_reli_pred,fail_idx,new_active,topo_size,sfc_len_group
32,place,BEAR-TORCH,1953,0,not_enough_disjoint_paths,12,0,5,1.380541453700424,5,0,,,,,,,,,
33,place,BEAR-TORCH,1954,0,not_enough_disjoint_paths,39,18,5,1.397496544054951,2,0,,,,,,,,,
35,place,BEAR-TORCH,1955,1,,7,4,7,1.249676820572685,3,3,4.479556823627462,25.373868872004397,4.3738688720043974,21.0,0.9955434275780952,,,,
40,place,BEAR-TORCH,1956,1,,19,8,7,0.971942703086491,2,2,4.486683408041716,18.859713515432453,4.859713515432455,14.0,0.998309437205605,,,,
41,place,BEAR-TORCH,1957,0,not_enough_disjoint_paths,2,21,5,0.8710522554055672,5,0,,,,,,,,,
42,place,BEAR-TORCH,1958,1,,13,6,5,1.1960166544870992,3,3,4.041846570580141,19.784066617948397,4.784066617948397,15.0,0.9945954859482874,,,,
44,place,BEAR-TORCH,1959,1,,8,20,5,1.013179913803467,3,3,5.672381976706672,20.065899569017333,5.0658995690173345,15.0,0.9917188269131656,,,,
46,place,BEAR-TORCH,1960,1,,1,9,5,1.0519286031053603,4,4,6.757508905220604,24.909000147825015,4.909000147825015,20.0,0.9825962772365573,,,,
47,place,BEAR-TORCH,1961,0,not_enough_disjoint_paths,3,26,3,0.987816799454557,5,0,,,,,,,,,
53,place,BEAR-TORCH,1962,0,not_enough_disjoint_paths,11,18,5,1.0425536977578072,4,0,,,,,,,,,
57,place,BEAR-TORCH,1963,0,not_enough_disjoint_paths,30,12,7,1.2048859421638025,4,0,,,,,,,,,
58,place,BEAR-TORCH,1964,1,,4,18,3,0.734462238855232,2,2,4.627591841484044,11.141235671986625,5.141235671986624,6.0,0.9969065889007802,,,,
60,place,BEAR-TORCH,1965,0,not_enough_disjoint_paths,22,39,5,0.9518568642981646,5,0,,,,,,,,,
63,place,BEAR-TORCH,1966,1,,24,10,5,0.976058963874431,5,5,5.8588109158876005,28.41620637356051,3.4162063735605086,25.0,0.9809097625186969,,,,
65,place,BEAR-TORCH,1967,0,no_candidates,31,26,3,1.048925335202381,0,0,,,,,,,,,
66,place,BEAR-TORCH,1968,0,not_enough_disjoint_paths,15,2,3,1.0676108984552237,4,0,,,,,,,,,
67,place,BEAR-TORCH,1969,1,,15,16,3,1.1316892134090402,2,2,3.4704414013678764,10.526756853636162,4.526756853636161,6.0,0.9988078092736835,,,,
68,place,BEAR-TORCH,1970,1,,3,30,3,0.9546951445380872,2,2,3.4947840903423066,10.773475722690435,4.773475722690436,6.0,0.998309437205605,,,,
69,place,BEAR-TORCH,1971,0,not_enough_disjoint_paths,37,18,3,0.6918514829562763,5,0,,,,,,,,,
70,place,BEAR-TORCH,1972,0,not_enough_disjoint_paths,14,19,7,1.0306600037523495,4,0,,,,,,,,,
71,place,BEAR-TORCH,1973,1,,2,15,3,0.846044954618101,3,3,5.146522040468557,13.230224773090505,4.230224773090505,9.0,0.9917188269131656,,,,
73,place,BEAR-TORCH,1974,1,,9,8,5,1.1862158712399824,2,2,5.435544681295342,17.117295227439897,7.117295227439895,10.0,0.99760273041997,,,,
76,place,BEAR-TORCH,1975,1,,34,23,3,1.0866234717685956,2,2,3.6225617041587306,10.346493887074383,4.346493887074383,6.0,0.9988078092736835,,,,
77,place,BEAR-TORCH,1976,0,no_candidates,31,39,7,1.0671386979227744,0,0,,,,,,,,,
78,place,BEAR-TORCH,1977,1,,7,17,3,0.9283912619838136,4,4,5.354237700703351,15.404101293940649,3.4041012939406494,12.0,0.988653867962263,,,,
83,place,BEAR-TORCH,1978,0,not_enough_disjoint_paths,5,4,5,0.49808685104791883,5,0,,,,,,,,,
84,place,BEAR-TORCH,1979,1,,5,0,7,1.1628719992992742,4,4,5.768560047405224,32.263863997430676,4.263863997430672,28.0,0.9884557337124165,,,,
88,place,BEAR-TORCH,1980,1,,1,22,7,1.0082504468724995,3,3,7.092121056261704,27.049502681234998,6.049502681234998,21.0,0.988529277244022,,,,
89,place,BEAR-TORCH,1981,1,,10,13,3,1.0355855625161656,2,2,3.7624893045400807,10.142342250064662,4.1423422500646625,6.0,0.9988078092736835,,,,
91,place,BEAR-TORCH,1982,0,not_enough_disjoint_paths,37,26,7,1.0912154387596091,5,0,,,,,,,,,
92,place,BEAR-TORCH,1983,1,,35,7,5,1.024437114933912,2,2,3.7274411544092407,14.097748459735648,4.097748459735648,10.0,0.9988078092736835,,,,
95,place,BEAR-TORCH,1984,1,,2,37,5,0.6886405598436871,2,2,3.656152786741494,12.75456223937475,2.7545622393747484,10.0,0.9988078092736835,,,,
96,place,BEAR-TORCH,1985,1,,22,29,3,0.9990751796643754,3,3,5.519448284364124,13.49583830848969,4.49583830848969,9.0,0.9930429411012303,,,,
97,place,BEAR-TORCH,1986,0,no_candidates,26,31,3,0.5529121639600496,0,0,,,,,,,,,
98,place,BEAR-TORCH,1987,0,not_enough_disjoint_paths,19,25,5,1.0961467768217392,4,0,,,,,,,,,
99,place,BEAR-TORCH,1988,1,,28,4,5,0.8582737955453259,3,3,5.374222482622287,19.291368977726627,4.291368977726629,15.0,0.9917188269131656,,,,
0,place,BEAR-TORCH,1989,0,not_enough_disjoint_paths,25,18,5,1.0767260692181546,5,0,,,,,,,,,
4,place,BEAR-TORCH,1990,1,,7,20,5,0.7379503923717536,4,4,7.004626086769732,23.197785033610934,3.197785033610933,20.0,0.9848414709767725,,,,
6,place,BEAR-TORCH,1991,0,not_enough_disjoint_paths,18,7,5,1.1518377135390512,4,0,,,,,,,,,
7,place,BEAR-TORCH,1992,1,,30,29,3,1.0392009512973759,3,3,4.9272590344753695,13.676404280838192,4.676404280838192,9.0,0.9932481612147593,,,,
8,place,BEAR-TORCH,1993,1,,8,6,5,0.7758315008442985,4,4,3.857354137688823,22.586105002814328,2.586105002814328,20.0,0.9904054364063604,,,,
12,place,BEAR-TORCH,1994,0,not_enough_disjoint_paths,34,39,3,0.9555086979212577,3,0,,,,,,,,,
13,place,BEAR-TORCH,1995,1,,33,32,5,0.7919308441768431,4,4,6.538331158301137,23.43170032476632,3.4317003247663207,20.0,0.9848414709767725,,,,
16,place,BEAR-TORCH,1996,1,,11,14,5,0.9919044686037778,2,2,5.471188403592192,15.951426811622667,5.9514268116226665,10.0,0.99760273041997,,,,
17,place,BEAR-TORCH,1997,1,,38,0,7,1.126454560613055,2,2,4.240774094255064,18.50581824245222,4.50581824245222,14.0,0.9988078092736835,,,,
20,place,BEAR-TORCH,1998,0,not_enough_disjoint_paths,39,38,3,0.9911613709637779,3,0,,,,,,,,,
21,place,BEAR-TORCH,1999,1,,4,27,3,1.1573982898890771,5,5,6.448740645098054,20.208292304500848,5.208292304500847,15.0,0.9708479108333495,,,,
22,place,BEAR-TORCH,2000,1,,35,7,3,0.9290434872677338,5,5,5.0012589444760795,18.019391333620135,3.019391333620135,15.0,0.9830014049870024,,,,
23,place,BEAR-TORCH,2001,1,,35,19,3,1.0939695342819882,2,2,3.0152470230714745,11.46984767140994,5.469847671409941,6.0,0.998309437205605,,,,
24,place,BEAR-TORCH,2002,1,,14,12,3,1.1265375528779906,5,5,4.781717924532684,18.942881435072966,3.942881435072967,15.0,0.9809097625186969,,,,
26,place,BEAR-TORCH,2003,1,,4,37,7,0.740510509168838,4,4,5.662620124641022,30.962042036675353,2.962042036675352,28.0,0.9867333133235936,,,,
28,place,BEAR-TORCH,2004,1,,26,8,3,1.197996278303144,3,3,4.565518684945147,13.791985113212576,4.791985113212576,9.0,0.9943871512307307,,,,
31,place,BEAR-TORCH,2005,0,not_enough_disjoint_paths,28,23,3,0.8861436781698184,5,0,,,,,,,,,
32,place,BEAR-TORCH,2006,0,not_enough_disjoint_paths,19,16,5,1.0176864198417934,4,0,,,,,,,,,
35,place,BEAR-TORCH,2007,1,,37,9,5,0.7831624374298963,3,3,5.6616113834288075,18.524230968434534,3.5242309684345337,15.0,0.9930429411012303,,,,
36,place,BEAR-TORCH,2008,1,,2,26,5,1.02303462191027,4,4,7.165788194943259,24.774161568914593,4.774161568914593,20.0,0.9829779116730364,,,,
37,place,BEAR-TORCH,2009,1,,15,9,3,0.9360745423199578,3,3,4.970119933180062,13.21233544043981,4.21233544043981,9.0,0.9930429411012303,,,,
38,place,BEAR-TORCH,2010,1,,29,14,5,0.9573028416575409,2,2,4.008971639781327,13.829211366630163,3.8292113666301635,10.0,0.9988078092736835,,,,
42,place,BEAR-TORCH,2011,1,,5,15,3,1.3852088477607911,5,5,5.098839175001551,19.155626543282374,4.155626543282374,15.0,0.9853160851402156,,,,
45,place,BEAR-TORCH,2012,0,not_enough_disjoint_paths,24,18,3,1.1775854008887745,5,0,,,,,,,,,
47,place,BEAR-TORCH,2013,1,,29,21,7,1.222154879103691,4,4,6.122990434456549,32.888619516414764,4.888619516414764,28.0,0.9867333133235936,,,,
49,place,BEAR-TORCH,2014,1,,23,13,3,0.6510695350044327,2,2,3.7306742425335,8.60427814001773,2.6042781400177306,6.0,0.9988078092736835,,,,
50,place,BEAR-TORCH,2015,0,not_enough_disjoint_paths,31,20,5,1.0801119090454976,5,0,,,,,,,,,
53,place,BEAR-TORCH,2016,0,not_enough_disjoint_paths,1,39,5,1.04416016687944,4,0,,,,,,,,,
54,place,BEAR-TORCH,2017,1,,21,12,3,1.0435660866224121,3,3,4.944461824746945,13.696047389800855,4.696047389800855,9.0,0.9932481612147593,,,,
55,place,BEAR-TORCH,2018,1,,34,14,7,1.1232137453858222,2,2,4.075011660375231,18.49285498154329,4.492854981543289,14.0,0.9988078092736835,,,,
57,place,BEAR-TORCH,2019,1,,38,31,3,0.9693041934264551,4,4,5.309200881098834,16.20031817151464,4.200318171514638,12.0,0.9846492166574965,,,,
58,place,BEAR-TORCH,2020,1,,10,25,5,0.8547653165428788,3,3,5.496173084291679,18.419061266171514,3.419061266171515,15.0,0.9943871512307307,,,,
59,place,BEAR-TORCH,2021,1,,7,10,7,1.0523091649508005,2,2,4.599760702011898,18.209236659803203,4.209236659803202,14.0,0.9988078092736835,,,,
62,place,BEAR-TORCH,2022,1,,14,31,5,0.9958351205199008,3,3,4.679482339324291,18.983340482079605,3.983340482079603,15.0,0.9943871512307307,,,,
63,place,BEAR-TORCH,2023,1,,9,25,7,1.034185797523873,2,2,4.700834624247709,19.170928987619366,5.170928987619366,14.0,0.998309437205605,,,,
66,place,BEAR-TORCH,2024,1,,7,9,3,1.134031452595076,2,2,3.883684322655199,11.67015726297538,5.67015726297538,6.0,0.998309437205605,,,,
69,place,BEAR-TORCH,2025,1,,22,33,5,0.6656510765593302,2,2,4.301390025011219,13.993906459355982,3.993906459355981,10.0,0.9978185157999445,,,,
70,place,BEAR-TORCH,2026,0,not_enough_disjoint_paths,20,24,3,0.9319089257376144,5,0,,,,,,,,,
71,place,BEAR-TORCH,2027,1,,4,34,5,0.9527268584324645,2,2,2.5753199717375823,12.858180575297393,2.8581805752973937,10.0,0.9993137450820978,,,,
76,place,BEAR-TORCH,2028,0,not_enough_disjoint_paths,18,0,7,1.006058851200396,5,0,,,,,,,,,
77,place,BEAR-TORCH,2029,1,,3,2,3,1.1405860971060569,4,4,5.172895055252232,16.942539754126244,4.942539754126246,12.0,0.9846492166574965,,,,
78,place,BEAR-TORCH,2030,1,,33,26,5,1.0397714736607648,3,3,5.471517999644242,19.15908589464306,4.159085894643059,15.0,0.9943871512307307,,,,
79,place,BEAR-TORCH,2031,0,not_enough_disjoint_paths,30,4,3,1.116781978598632,5,0,,,,,,,,,
81,place,BEAR-TORCH,2032,1,,35,32,5,0.8357590984040649,5,5,6.639613916738341,28.760915942818293,3.760915942818292,25.0,0.9706678031302366,,,,
82,place,BEAR-TORCH,2033,1,,14,29,5,1.1671838979351417,2,2,4.008971639781327,14.668735591740568,4.668735591740567,10.0,0.9988078092736835,,,,
86,place,BEAR-TORCH,2034,1,,10,5,7,1.1952378098541439,5,5,6.494953069631743,39.780951239416574,4.780951239416575,35.0,0.975894472405324,,,,
87,place,BEAR-TORCH,2035,1,,0,35,5,1.1185934581972024,3,3,4.216435482175127,19.47437383278881,4.474373832788809,15.0,0.9945954859482874,,,,
88,place,BEAR-TORCH,2036,0,not_enough_disjoint_paths,23,18,3,0.7947282819490553,5,0,,,,,,,,,
89,place,BEAR-TORCH,2037,0,no_candidates,2,31,3,1.121512859034179,0,0,,,,,,,,,
92,place,BEAR-TORCH,2038,1,,21,38,3,1.020310184748919,2,2,5.0719702039738515,12.121861108493516,6.121861108493515,6.0,0.99760273041997,,,,
94,place,BEAR-TORCH,2039,0,not_enough_disjoint_paths,20,5,3,1.3495628798312915,5,0,,,,,,,,,
95,place,BEAR-TORCH,2040,1,,23,36,3,0.8445455748350728,3,3,5.694955945913646,12.378182299340292,3.378182299340291,9.0,0.9948007060618166,,,,
96,place,BEAR-TORCH,2041,1,,32,27,7,1.19659777064398,4,4,7.368689576483057,33.18525700612391,5.185257006123914,28.0,0.9852288974388599,,,,
97,place,BEAR-TORCH,2042,0,not_enough_disjoint_paths,39,34,5,0.6137146947029725,2,0,,,,,,,,,
98,place,BEAR-TORCH,2043,0,not_enough_disjoint_paths,39,36,5,1.3548255933137676,5,0,,,,,,,,,
99,place,BEAR-TORCH,2044,1,,3,5,3,1.1501729217109615,4,4,6.498347526510818,17.367473634651155,5.367473634651153,12.0,0.9825962772365573,,,,
2,place,BEAR-TORCH,2045,0,not_enough_disjoint_paths,12,39,7,1.2683761569135719,2,0,,,,,,,,,
4,place,BEAR-TORCH,2046,0,not_enough_disjoint_paths,12,39,5,0.7857621221268659,3,0,,,,,,,,,
